Date,Ward,Temp,Humidity,Rainfall,Wind_Speed,Dew_Point,pH,Turbidity,Dissolved_Oxygen,BOD,Qi_pH,Qi_Turbidity,Qi_Dissolved_Oxygen,Qi_BOD,WQI,Reported_Cases,Disease_Type,Hospital_Admissions,Fatalities
2025-02-20,Ward-1,17.5,78.4,114.4,39.0,10.8,7.33,3.63,6.24,1.84,22.000000000000007,72.6,87.08333333333333,61.33333333333334,63.23766666666668,15,COVID-19,16,1
2025-03-01,Ward-1,13.7,35.5,124.6,11.0,19.9,7.57,5.46,8.23,3.49,38.000000000000014,109.2,66.35416666666666,116.33333333333331,80.96575000000001,56,Flu,50,6
2025-03-02,Ward-1,27.6,85.4,43.1,23.2,10.5,6.82,3.42,5.0,1.61,-11.999999999999982,68.39999999999999,100.0,53.66666666666667,57.33066666666667,41,COVID-19,37,3
2025-03-03,Ward-1,18.1,72.5,45.3,14.5,28.9,6.92,1.31,7.52,1.69,-5.3333333333333375,26.200000000000003,73.75,56.333333333333336,43.867,94,Cholera,63,4
2025-03-08,Ward-1,33.5,51.3,118.8,43.3,12.7,6.77,2.38,6.0,1.96,-15.333333333333362,47.6,89.58333333333334,65.33333333333333,52.99433333333333,8,COVID-19,14,0
2025-03-10,Ward-1,13.3,94.8,106.5,37.1,17.3,7.68,1.71,8.44,3.46,45.333333333333314,34.2,64.16666666666667,115.33333333333331,69.55533333333334,57,Flu,13,8
2025-03-14,Ward-1,38.8,87.9,37.0,5.0,7.2,7.17,4.41,4.71,2.14,11.333333333333329,88.2,103.02083333333334,71.33333333333334,71.60575,8,Typhoid,2,5
2025-03-22,Ward-1,38.9,23.0,145.1,22.2,19.6,7.28,4.66,8.0,3.33,18.66666666666669,93.2,68.75,111.0,73.47366666666667,7,Flu,42,1
2025-03-27,Ward-1,36.9,20.5,21.1,18.8,6.4,7.18,4.17,5.86,1.29,11.999999999999982,83.39999999999999,91.04166666666666,43.0,58.97816666666666,3,Flu,35,9
2025-04-05,Ward-1,10.7,20.4,22.9,36.9,10.5,7.05,2.46,8.91,2.01,3.333333333333321,49.2,59.27083333333333,67.0,47.51741666666666,91,Typhoid,31,9
2025-04-11,Ward-1,30.4,67.1,97.0,23.7,8.4,7.35,5.63,4.28,2.27,23.333333333333307,112.6,107.5,75.66666666666667,80.886,61,Cholera,45,3
2025-04-12,Ward-1,20.4,63.9,54.6,15.2,17.8,6.99,2.43,4.42,2.13,-0.6666666666666525,48.6,106.04166666666669,71.0,63.56350000000001,24,Malaria,62,4
2025-04-17,Ward-1,33.3,58.7,153.3,1.4,19.9,7.38,5.62,8.91,2.1,25.333333333333325,112.4,59.27083333333333,70.0,63.30941666666667,79,Flu,19,2
2025-05-08,Ward-1,16.2,83.2,93.4,15.5,24.9,6.74,4.44,8.19,4.63,-17.33333333333332,88.80000000000001,66.77083333333333,154.33333333333331,76.31008333333334,35,COVID-19,32,8
2025-05-08,Ward-1,16.2,83.2,93.4,15.5,24.9,6.74,4.44,8.19,4.63,-17.33333333333332,88.80000000000001,66.77083333333333,154.33333333333331,76.31008333333334,89,Typhoid,15,9
2025-05-08,Ward-1,16.2,83.2,93.4,15.5,24.9,7.02,1.35,6.68,3.57,1.333333333333305,27.0,82.5,119.0,65.98333333333332,35,COVID-19,32,8
2025-05-08,Ward-1,16.2,83.2,93.4,15.5,24.9,7.02,1.35,6.68,3.57,1.333333333333305,27.0,82.5,119.0,65.98333333333332,89,Typhoid,15,9
2025-05-08,Ward-1,32.7,25.4,184.7,10.9,28.0,6.74,4.44,8.19,4.63,-17.33333333333332,88.80000000000001,66.77083333333333,154.33333333333331,76.31008333333334,35,COVID-19,32,8
2025-05-08,Ward-1,32.7,25.4,184.7,10.9,28.0,6.74,4.44,8.19,4.63,-17.33333333333332,88.80000000000001,66.77083333333333,154.33333333333331,76.31008333333334,89,Typhoid,15,9
2025-05-08,Ward-1,32.7,25.4,184.7,10.9,28.0,7.02,1.35,6.68,3.57,1.333333333333305,27.0,82.5,119.0,65.98333333333332,35,COVID-19,32,8
2025-05-08,Ward-1,32.7,25.4,184.7,10.9,28.0,7.02,1.35,6.68,3.57,1.333333333333305,27.0,82.5,119.0,65.98333333333332,89,Typhoid,15,9
2025-05-09,Ward-1,28.2,73.0,24.9,49.2,15.2,7.07,4.37,7.44,1.19,4.666666666666686,87.4,74.58333333333333,39.66666666666666,51.47566666666668,57,Typhoid,65,7
2025-05-10,Ward-1,30.8,41.5,76.1,42.7,18.5,6.96,5.03,4.32,4.84,-2.6666666666666687,100.6,107.08333333333331,161.33333333333331,97.091,49,Dengue,27,8
2025-05-12,Ward-1,30.5,37.2,94.3,24.3,27.4,7.44,3.46,8.92,4.33,29.33333333333336,69.19999999999999,59.16666666666666,144.33333333333334,78.05533333333335,99,Dengue,19,7
2025-05-21,Ward-1,26.8,44.3,102.8,35.6,12.2,7.19,5.96,6.22,3.76,12.666666666666693,119.2,87.29166666666666,125.33333333333331,86.63116666666667,34,Typhoid,13,6
2025-05-22,Ward-1,32.9,88.7,188.0,17.6,17.5,7.1,5.67,6.28,4.96,6.666666666666643,113.4,86.66666666666667,165.33333333333334,95.37066666666666,81,Flu,16,1
2025-05-31,Ward-1,41.0,43.8,125.2,33.9,20.1,7.18,3.98,5.7,3.62,11.999999999999982,79.60000000000001,92.70833333333331,120.66666666666669,80.68350000000001,48,Malaria,25,0
2025-06-03,Ward-1,40.3,83.8,132.1,45.0,6.9,7.28,1.72,8.82,1.5,18.66666666666669,34.4,60.20833333333333,50.0,44.081500000000005,85,Dengue,18,4
2025-06-04,Ward-1,18.2,31.3,185.4,0.1,5.8,6.46,4.22,5.82,4.89,-36.00000000000001,84.39999999999999,91.45833333333331,163.0,82.31983333333335,26,Cholera,27,9
2025-06-05,Ward-1,34.4,54.1,26.1,19.2,14.1,7.14,4.5,6.48,1.66,9.33333333333331,90.0,84.58333333333333,55.333333333333336,60.705,104,Malaria,72,1
2025-06-20,Ward-1,37.7,26.4,87.4,21.6,9.9,7.66,2.32,5.66,4.81,44.000000000000014,46.4,93.125,160.33333333333331,93.65983333333334,72,Typhoid,54,9
2025-06-21,Ward-1,15.3,28.0,32.2,47.4,18.8,7.03,1.23,6.73,2.88,2.000000000000017,24.6,81.97916666666666,96.0,59.12891666666667,0,Typhoid,61,1
2025-07-02,Ward-1,19.5,26.7,2.5,48.9,10.2,7.24,4.99,5.35,1.28,16.000000000000014,99.8,96.35416666666669,42.66666666666667,64.19508333333334,33,Typhoid,60,3
2025-07-03,Ward-1,25.1,67.7,39.5,21.2,21.6,7.32,3.64,6.91,2.62,21.33333333333335,72.8,80.10416666666667,87.33333333333334,68.03008333333334,11,Cholera,7,4
2025-07-08,Ward-1,30.0,72.8,91.2,3.9,29.2,6.98,3.81,6.9,1.24,-1.333333333333305,76.2,80.20833333333333,41.333333333333336,50.742833333333344,111,Flu,14,4
2025-07-12,Ward-1,30.7,47.8,184.0,47.9,23.4,6.8,4.65,4.44,4.98,-13.333333333333345,93.0,105.83333333333331,166.0,94.41,78,Typhoid,51,2
2025-07-19,Ward-1,30.9,33.3,184.7,24.2,22.0,6.54,2.43,8.36,4.19,-30.666666666666664,48.6,65.0,139.66666666666669,62.23600000000001,49,Cholera,3,8
2025-07-21,Ward-1,40.9,81.3,131.2,3.2,8.1,7.0,3.33,8.62,2.33,0.0,66.60000000000001,62.29166666666668,77.66666666666667,53.58183333333334,29,Dengue,44,4
2025-07-22,Ward-1,31.6,23.0,29.7,6.2,29.5,7.3,4.2,7.83,3.45,19.999999999999982,84.00000000000001,70.52083333333333,115.0,74.01708333333335,90,Dengue,65,3
2025-07-23,Ward-1,22.0,66.7,162.5,46.0,17.7,6.95,3.1,6.67,4.67,-3.333333333333321,62.0,82.60416666666667,155.66666666666666,80.85875000000001,97,Malaria,0,6
2025-08-02,Ward-1,11.9,91.2,34.1,47.8,29.9,6.84,2.46,5.13,2.91,-10.666666666666677,49.2,98.64583333333331,97.0,66.22491666666667,87,Malaria,60,6
2025-08-12,Ward-1,20.8,20.5,122.6,42.2,23.0,7.09,1.02,4.43,3.67,5.999999999999991,20.4,105.9375,122.33333333333334,74.85608333333334,74,COVID-19,20,1
2025-08-15,Ward-1,30.1,69.4,158.2,1.5,10.9,7.28,3.87,4.32,4.99,18.66666666666669,77.4,107.08333333333331,166.33333333333334,99.47233333333334,3,Typhoid,54,1
2025-08-19,Ward-1,29.1,32.7,11.0,3.3,7.4,7.05,1.25,4.18,3.99,3.333333333333321,25.0,108.54166666666669,133.0,78.8775,92,Typhoid,45,9
2025-08-22,Ward-1,14.6,31.6,175.5,13.8,19.5,7.02,3.38,8.09,1.44,1.333333333333305,67.6,67.8125,48.0,47.60558333333333,60,Typhoid,39,6
2025-08-27,Ward-1,35.0,49.8,48.4,2.2,29.8,7.27,2.29,6.84,2.16,17.99999999999997,45.8,80.83333333333333,72.00000000000001,58.93133333333334,20,Malaria,68,4
2025-08-27,Ward-1,35.0,49.8,48.4,2.2,29.8,7.27,2.29,6.84,2.16,17.99999999999997,45.8,80.83333333333333,72.00000000000001,58.93133333333334,0,Cholera,24,8
2025-08-27,Ward-1,35.0,49.8,48.4,2.2,29.8,7.45,4.22,6.76,3.17,30.00000000000001,84.39999999999999,81.66666666666667,105.66666666666666,77.45733333333334,20,Malaria,68,4
2025-08-27,Ward-1,35.0,49.8,48.4,2.2,29.8,7.45,4.22,6.76,3.17,30.00000000000001,84.39999999999999,81.66666666666667,105.66666666666666,77.45733333333334,0,Cholera,24,8
2025-08-27,Ward-1,16.1,48.8,198.1,25.6,10.0,7.27,2.29,6.84,2.16,17.99999999999997,45.8,80.83333333333333,72.00000000000001,58.93133333333334,20,Malaria,68,4
2025-08-27,Ward-1,16.1,48.8,198.1,25.6,10.0,7.27,2.29,6.84,2.16,17.99999999999997,45.8,80.83333333333333,72.00000000000001,58.93133333333334,0,Cholera,24,8
2025-08-27,Ward-1,16.1,48.8,198.1,25.6,10.0,7.45,4.22,6.76,3.17,30.00000000000001,84.39999999999999,81.66666666666667,105.66666666666666,77.45733333333334,20,Malaria,68,4
2025-08-27,Ward-1,16.1,48.8,198.1,25.6,10.0,7.45,4.22,6.76,3.17,30.00000000000001,84.39999999999999,81.66666666666667,105.66666666666666,77.45733333333334,0,Cholera,24,8
2025-08-29,Ward-1,41.6,91.1,41.7,37.0,20.7,7.56,5.55,4.39,2.95,37.33333333333331,111.0,106.35416666666669,98.33333333333334,89.66708333333335,104,Dengue,29,8
2025-08-31,Ward-1,35.3,64.9,71.3,39.2,26.5,6.43,2.7,6.23,1.06,-38.000000000000014,54.0,87.1875,35.333333333333336,39.81708333333333,48,Malaria,65,5
2025-09-08,Ward-1,34.0,22.4,162.8,34.3,20.2,7.43,2.62,7.77,1.75,28.666666666666647,52.400000000000006,71.14583333333334,58.333333333333336,55.21358333333334,78,COVID-19,27,3
2025-09-13,Ward-1,12.3,49.5,197.4,34.3,21.7,7.33,3.87,8.7,3.32,22.000000000000007,77.4,61.458333333333336,110.66666666666669,69.10650000000001,25,Typhoid,34,7
2025-09-14,Ward-1,10.9,77.6,55.8,5.3,8.2,7.01,4.35,6.86,1.42,0.6666666666666525,86.99999999999999,80.62499999999999,47.333333333333336,54.7325,58,Dengue,54,3
2025-09-17,Ward-1,34.8,29.4,49.0,15.2,28.6,6.75,1.64,8.31,1.13,-16.666666666666664,32.8,65.52083333333333,37.66666666666666,34.40508333333334,109,Typhoid,23,7
2025-09-18,Ward-1,18.9,47.7,158.8,49.1,5.6,7.04,1.13,4.75,3.76,2.6666666666666687,22.6,102.60416666666669,125.33333333333331,74.18141666666668,108,Flu,20,7
2024-01-01,Ward-10,33.6,83.1,64.7,23.5,8.5,6.78,4.5,7.88,4.67,-14.66666666666665,90.0,70.0,155.66666666666666,78.56,51,COVID-19,0,3
2024-01-02,Ward-10,13.0,75.1,112.9,42.1,27.1,6.8,1.58,5.91,4.49,-13.333333333333345,31.6,90.52083333333331,149.66666666666669,74.80641666666668,92,Typhoid,7,4
2024-01-20,Ward-10,41.3,43.1,119.9,29.3,14.1,7.51,3.92,4.8,2.66,33.999999999999986,78.4,102.08333333333334,88.66666666666667,79.559,32,Typhoid,65,5
2024-01-22,Ward-10,29.7,22.0,187.5,14.3,28.7,6.8,1.13,7.66,2.92,-13.333333333333345,22.6,72.29166666666667,97.33333333333331,52.515166666666666,57,Dengue,69,2
2024-01-24,Ward-10,27.7,34.6,58.1,28.9,18.9,7.32,1.66,8.66,3.89,21.33333333333335,33.2,61.875,129.66666666666666,67.3495,88,Cholera,32,4
2024-01-24,Ward-10,27.7,34.6,58.1,28.9,18.9,7.32,1.66,8.66,3.89,21.33333333333335,33.2,61.875,129.66666666666666,67.3495,58,Malaria,12,9
2024-01-24,Ward-10,27.7,34.6,58.1,28.9,18.9,6.88,3.76,7.2,2.94,-8.000000000000007,75.2,77.08333333333333,98.0,63.92033333333333,88,Cholera,32,4
2024-01-24,Ward-10,27.7,34.6,58.1,28.9,18.9,6.88,3.76,7.2,2.94,-8.000000000000007,75.2,77.08333333333333,98.0,63.92033333333333,58,Malaria,12,9
2024-01-24,Ward-10,32.4,35.4,165.3,41.0,29.0,7.32,1.66,8.66,3.89,21.33333333333335,33.2,61.875,129.66666666666666,67.3495,88,Cholera,32,4
2024-01-24,Ward-10,32.4,35.4,165.3,41.0,29.0,7.32,1.66,8.66,3.89,21.33333333333335,33.2,61.875,129.66666666666666,67.3495,58,Malaria,12,9
2024-01-24,Ward-10,32.4,35.4,165.3,41.0,29.0,6.88,3.76,7.2,2.94,-8.000000000000007,75.2,77.08333333333333,98.0,63.92033333333333,88,Cholera,32,4
2024-01-24,Ward-10,32.4,35.4,165.3,41.0,29.0,6.88,3.76,7.2,2.94,-8.000000000000007,75.2,77.08333333333333,98.0,63.92033333333333,58,Malaria,12,9
2024-02-07,Ward-10,23.0,36.1,86.1,37.2,11.4,6.88,3.92,8.63,2.2,-8.000000000000007,78.4,62.18749999999999,73.33333333333334,52.461083333333335,8,Dengue,71,9
2024-02-07,Ward-10,23.0,36.1,86.1,37.2,11.4,6.88,3.92,8.63,2.2,-8.000000000000007,78.4,62.18749999999999,73.33333333333334,52.461083333333335,89,COVID-19,77,0
2024-02-07,Ward-10,23.0,36.1,86.1,37.2,11.4,7.35,1.76,6.87,2.51,23.333333333333307,35.2,80.52083333333333,83.66666666666666,61.569083333333325,8,Dengue,71,9
2024-02-07,Ward-10,23.0,36.1,86.1,37.2,11.4,7.35,1.76,6.87,2.51,23.333333333333307,35.2,80.52083333333333,83.66666666666666,61.569083333333325,89,COVID-19,77,0
2024-02-07,Ward-10,11.5,35.7,77.6,46.2,30.0,6.88,3.92,8.63,2.2,-8.000000000000007,78.4,62.18749999999999,73.33333333333334,52.461083333333335,8,Dengue,71,9
2024-02-07,Ward-10,11.5,35.7,77.6,46.2,30.0,6.88,3.92,8.63,2.2,-8.000000000000007,78.4,62.18749999999999,73.33333333333334,52.461083333333335,89,COVID-19,77,0
2024-02-07,Ward-10,11.5,35.7,77.6,46.2,30.0,7.35,1.76,6.87,2.51,23.333333333333307,35.2,80.52083333333333,83.66666666666666,61.569083333333325,8,Dengue,71,9
2024-02-07,Ward-10,11.5,35.7,77.6,46.2,30.0,7.35,1.76,6.87,2.51,23.333333333333307,35.2,80.52083333333333,83.66666666666666,61.569083333333325,89,COVID-19,77,0
2024-02-19,Ward-10,19.4,75.9,66.6,48.7,21.2,6.99,2.32,5.09,2.57,-0.6666666666666525,46.4,99.0625,85.66666666666666,64.94525000000002,62,Dengue,42,4
2024-02-19,Ward-10,19.4,75.9,66.6,48.7,21.2,6.99,2.32,5.09,2.57,-0.6666666666666525,46.4,99.0625,85.66666666666666,64.94525000000002,89,Dengue,22,4
2024-02-19,Ward-10,19.4,75.9,66.6,48.7,21.2,7.41,1.58,7.26,1.68,27.333333333333343,31.6,76.45833333333334,55.99999999999999,52.74516666666667,62,Dengue,42,4
2024-02-19,Ward-10,19.4,75.9,66.6,48.7,21.2,7.41,1.58,7.26,1.68,27.333333333333343,31.6,76.45833333333334,55.99999999999999,52.74516666666667,89,Dengue,22,4
2024-02-19,Ward-10,40.9,32.3,29.1,40.0,12.3,6.99,2.32,5.09,2.57,-0.6666666666666525,46.4,99.0625,85.66666666666666,64.94525000000002,62,Dengue,42,4
2024-02-19,Ward-10,40.9,32.3,29.1,40.0,12.3,6.99,2.32,5.09,2.57,-0.6666666666666525,46.4,99.0625,85.66666666666666,64.94525000000002,89,Dengue,22,4
2024-02-19,Ward-10,40.9,32.3,29.1,40.0,12.3,7.41,1.58,7.26,1.68,27.333333333333343,31.6,76.45833333333334,55.99999999999999,52.74516666666667,62,Dengue,42,4
2024-02-19,Ward-10,40.9,32.3,29.1,40.0,12.3,7.41,1.58,7.26,1.68,27.333333333333343,31.6,76.45833333333334,55.99999999999999,52.74516666666667,89,Dengue,22,4
2024-02-27,Ward-10,35.7,82.0,70.2,38.2,29.2,7.1,4.72,8.04,4.93,6.666666666666643,94.4,68.33333333333334,164.33333333333334,85.81733333333335,84,Malaria,67,8
2024-03-03,Ward-10,32.7,37.3,29.6,24.3,26.4,7.49,2.19,8.46,3.77,32.666666666666686,43.8,63.95833333333333,125.66666666666666,71.12716666666667,25,Cholera,15,3
2024-04-02,Ward-10,14.6,44.0,4.9,12.2,5.1,7.09,2.66,5.32,4.25,5.999999999999991,53.2,96.66666666666669,141.66666666666669,82.36533333333335,13,Typhoid,48,3
2024-04-08,Ward-10,37.3,67.2,83.9,38.5,29.3,7.54,1.51,6.53,4.41,36.00000000000001,30.2,84.0625,147.0,82.49325000000002,41,Typhoid,34,4
2024-04-20,Ward-10,25.6,87.0,98.8,16.3,9.0,7.65,1.17,5.91,1.24,43.33333333333336,23.4,90.52083333333331,41.333333333333336,55.627750000000006,70,Cholera,59,6
2024-04-29,Ward-10,13.4,78.1,173.5,6.6,24.3,7.12,5.99,6.58,1.26,8.000000000000007,119.8,83.54166666666667,42.0,61.09216666666667,29,COVID-19,59,4
2024-05-08,Ward-10,17.3,30.0,111.4,0.3,8.2,7.03,1.26,6.29,4.79,2.000000000000017,25.2,86.56249999999999,159.66666666666666,78.60991666666666,69,Dengue,43,9
2024-06-09,Ward-10,32.9,92.9,1.4,6.5,28.1,7.18,5.81,4.78,1.22,11.999999999999982,116.2,102.29166666666669,40.66666666666666,67.39783333333334,74,Cholera,5,9
2024-06-10,Ward-10,12.6,66.5,9.5,39.4,6.9,7.35,2.92,4.22,2.65,23.333333333333307,58.4,108.125,88.33333333333333,75.97316666666666,23,Dengue,14,8
2024-06-11,Ward-10,27.7,39.3,154.3,33.2,21.2,7.05,5.33,4.65,3.45,3.333333333333321,106.6,103.64583333333331,115.0,85.22891666666668,69,Typhoid,41,6
2024-07-14,Ward-10,19.6,62.5,120.2,9.6,12.5,6.82,5.82,4.1,4.81,-11.999999999999982,116.40000000000002,109.375,160.33333333333331,98.06483333333334,79,Typhoid,59,5
2024-07-16,Ward-10,28.4,60.6,171.4,9.0,7.7,7.13,4.8,5.21,2.98,8.66666666666666,96.0,97.8125,99.33333333333331,78.33625,19,COVID-19,30,4
2024-07-16,Ward-10,28.4,60.6,171.4,9.0,7.7,7.13,4.8,5.21,2.98,8.66666666666666,96.0,97.8125,99.33333333333331,78.33625,53,Cholera,33,9
2024-07-16,Ward-10,28.4,60.6,171.4,9.0,7.7,7.36,1.01,7.16,2.97,24.00000000000002,20.200000000000003,77.5,99.0,62.582000000000015,19,COVID-19,30,4
2024-07-16,Ward-10,28.4,60.6,171.4,9.0,7.7,7.36,1.01,7.16,2.97,24.00000000000002,20.200000000000003,77.5,99.0,62.582000000000015,53,Cholera,33,9
2024-07-16,Ward-10,31.3,81.2,23.0,34.0,20.9,7.13,4.8,5.21,2.98,8.66666666666666,96.0,97.8125,99.33333333333331,78.33625,19,COVID-19,30,4
2024-07-16,Ward-10,31.3,81.2,23.0,34.0,20.9,7.13,4.8,5.21,2.98,8.66666666666666,96.0,97.8125,99.33333333333331,78.33625,53,Cholera,33,9
2024-07-16,Ward-10,31.3,81.2,23.0,34.0,20.9,7.36,1.01,7.16,2.97,24.00000000000002,20.200000000000003,77.5,99.0,62.582000000000015,19,COVID-19,30,4
2024-07-16,Ward-10,31.3,81.2,23.0,34.0,20.9,7.36,1.01,7.16,2.97,24.00000000000002,20.200000000000003,77.5,99.0,62.582000000000015,53,Cholera,33,9
2024-07-17,Ward-10,38.5,52.9,101.3,39.1,9.7,6.77,3.22,8.72,4.58,-15.333333333333362,64.4,61.24999999999999,152.66666666666666,70.50233333333333,112,Dengue,55,0
2024-07-21,Ward-10,31.6,25.1,164.8,16.6,19.8,6.48,3.81,7.24,1.32,-34.66666666666664,76.2,76.66666666666666,44.0,42.952000000000005,98,Cholera,27,5
2024-07-24,Ward-10,18.1,66.4,59.5,13.3,13.9,7.38,4.87,4.47,3.6,25.333333333333325,97.4,105.52083333333331,120.0,90.63441666666664,17,COVID-19,3,3
2024-07-25,Ward-10,18.6,28.1,17.4,28.3,15.1,6.99,4.92,8.93,4.62,-0.6666666666666525,98.4,59.06250000000001,154.0,78.79858333333334,65,Malaria,51,5
2024-07-29,Ward-10,27.7,38.6,72.4,33.0,20.8,7.39,3.51,6.49,3.95,25.99999999999998,70.19999999999999,84.47916666666666,131.66666666666666,82.54158333333334,67,Dengue,6,4
2024-08-07,Ward-10,31.1,83.4,26.1,29.0,28.5,7.87,4.62,5.98,3.11,58.00000000000001,92.4,89.79166666666666,103.66666666666666,87.09983333333334,58,Dengue,4,8
2024-08-12,Ward-10,38.2,42.6,51.2,9.3,17.6,7.21,4.74,6.13,1.27,13.999999999999998,94.8,88.22916666666666,42.333333333333336,60.09925,109,Dengue,31,2
2024-09-08,Ward-10,18.3,91.3,165.2,7.4,19.1,7.36,1.97,6.12,1.82,24.00000000000002,39.4,88.33333333333334,60.66666666666667,58.60400000000001,59,Malaria,31,5
2024-09-08,Ward-10,18.3,91.3,165.2,7.4,19.1,7.36,1.97,6.12,1.82,24.00000000000002,39.4,88.33333333333334,60.66666666666667,58.60400000000001,96,Cholera,43,7
2024-09-08,Ward-10,18.3,91.3,165.2,7.4,19.1,7.01,5.0,4.33,2.38,0.6666666666666525,100.0,106.97916666666669,79.33333333333333,74.73291666666667,59,Malaria,31,5
2024-09-08,Ward-10,18.3,91.3,165.2,7.4,19.1,7.01,5.0,4.33,2.38,0.6666666666666525,100.0,106.97916666666669,79.33333333333333,74.73291666666667,96,Cholera,43,7
2024-09-08,Ward-10,35.8,22.7,112.2,33.3,6.4,7.36,1.97,6.12,1.82,24.00000000000002,39.4,88.33333333333334,60.66666666666667,58.60400000000001,59,Malaria,31,5
2024-09-08,Ward-10,35.8,22.7,112.2,33.3,6.4,7.36,1.97,6.12,1.82,24.00000000000002,39.4,88.33333333333334,60.66666666666667,58.60400000000001,96,Cholera,43,7
2024-09-08,Ward-10,35.8,22.7,112.2,33.3,6.4,7.01,5.0,4.33,2.38,0.6666666666666525,100.0,106.97916666666669,79.33333333333333,74.73291666666667,59,Malaria,31,5
2024-09-08,Ward-10,35.8,22.7,112.2,33.3,6.4,7.01,5.0,4.33,2.38,0.6666666666666525,100.0,106.97916666666669,79.33333333333333,74.73291666666667,96,Cholera,43,7
2024-09-13,Ward-10,17.4,59.3,152.3,4.9,7.0,6.96,1.15,7.24,1.41,-2.6666666666666687,23.0,76.66666666666666,47.0,42.32,103,COVID-19,30,1
2024-09-15,Ward-10,16.1,80.1,86.1,16.5,15.6,7.51,5.35,4.66,2.86,33.999999999999986,107.0,103.54166666666669,95.33333333333331,86.4975,23,Malaria,51,1
2024-09-15,Ward-10,16.1,80.1,86.1,16.5,15.6,7.51,5.35,4.66,2.86,33.999999999999986,107.0,103.54166666666669,95.33333333333331,86.4975,113,Cholera,14,9
2024-09-15,Ward-10,16.1,80.1,86.1,16.5,15.6,7.48,2.91,5.69,2.54,32.00000000000003,58.20000000000001,92.8125,84.66666666666667,71.61491666666669,23,Malaria,51,1
2024-09-15,Ward-10,16.1,80.1,86.1,16.5,15.6,7.48,2.91,5.69,2.54,32.00000000000003,58.20000000000001,92.8125,84.66666666666667,71.61491666666669,113,Cholera,14,9
2024-09-15,Ward-10,22.1,54.2,10.1,33.8,23.4,7.51,5.35,4.66,2.86,33.999999999999986,107.0,103.54166666666669,95.33333333333331,86.4975,23,Malaria,51,1
2024-09-15,Ward-10,22.1,54.2,10.1,33.8,23.4,7.51,5.35,4.66,2.86,33.999999999999986,107.0,103.54166666666669,95.33333333333331,86.4975,113,Cholera,14,9
2024-09-15,Ward-10,22.1,54.2,10.1,33.8,23.4,7.48,2.91,5.69,2.54,32.00000000000003,58.20000000000001,92.8125,84.66666666666667,71.61491666666669,23,Malaria,51,1
2024-09-15,Ward-10,22.1,54.2,10.1,33.8,23.4,7.48,2.91,5.69,2.54,32.00000000000003,58.20000000000001,92.8125,84.66666666666667,71.61491666666669,113,Cholera,14,9
2024-09-25,Ward-10,28.1,86.7,23.3,29.5,5.8,7.07,2.03,7.61,4.97,4.666666666666686,40.6,72.81249999999999,165.66666666666666,78.66558333333333,23,Flu,20,6
2024-09-29,Ward-10,20.4,59.1,151.1,10.6,23.3,7.37,2.41,6.67,2.09,24.66666666666667,48.2,82.60416666666667,69.66666666666667,60.730750000000015,19,Dengue,15,3
2024-09-30,Ward-10,34.3,81.3,62.9,36.5,10.8,6.97,4.78,6.87,1.22,-2.000000000000017,95.6,80.52083333333333,40.66666666666666,53.61975,109,Dengue,10,0
2024-10-04,Ward-10,40.9,49.0,34.5,49.4,16.1,6.67,2.1,8.85,3.64,-22.000000000000007,42.00000000000001,59.895833333333336,121.33333333333334,56.21791666666667,14,Flu,54,9
2024-10-14,Ward-10,11.2,20.7,86.9,40.8,25.2,7.09,1.05,8.06,2.83,5.999999999999991,21.000000000000004,68.12499999999999,94.33333333333334,54.255833333333335,85,Cholera,17,9
2024-10-17,Ward-10,16.4,52.1,115.8,24.2,11.2,7.35,5.28,7.35,2.4,23.333333333333307,105.6,75.52083333333334,80.0,70.10641666666668,53,Typhoid,6,6
2024-10-22,Ward-10,27.4,48.5,171.0,1.1,29.5,7.11,3.92,8.75,3.04,7.333333333333354,78.4,60.9375,101.33333333333334,63.24941666666668,67,Malaria,49,1
2024-10-29,Ward-10,38.7,93.1,150.2,41.6,25.3,6.9,3.45,6.74,1.82,-6.666666666666643,69.0,81.875,60.66666666666667,54.39750000000001,105,Malaria,28,9
2024-11-05,Ward-10,15.3,33.6,128.2,27.2,28.2,6.93,4.05,7.04,3.09,-4.666666666666686,81.0,78.75,103.0,67.54833333333333,91,Malaria,71,3
2024-11-13,Ward-10,14.3,66.1,144.5,10.7,7.0,7.38,2.59,4.99,3.76,25.333333333333325,51.8,100.10416666666666,125.33333333333331,82.99008333333333,8,Malaria,45,9
2024-11-26,Ward-10,11.8,25.9,38.9,22.7,14.6,7.04,5.12,8.5,1.8,2.6666666666666687,102.4,63.54166666666666,60.0,55.37483333333333,60,Typhoid,69,9
2024-11-26,Ward-10,11.8,25.9,38.9,22.7,14.6,7.04,5.12,8.5,1.8,2.6666666666666687,102.4,63.54166666666666,60.0,55.37483333333333,102,Malaria,55,2
2024-11-26,Ward-10,11.8,25.9,38.9,22.7,14.6,6.94,1.42,7.65,1.28,-3.999999999999974,28.4,72.39583333333333,42.66666666666667,40.22525,60,Typhoid,69,9
2024-11-26,Ward-10,11.8,25.9,38.9,22.7,14.6,6.94,1.42,7.65,1.28,-3.999999999999974,28.4,72.39583333333333,42.66666666666667,40.22525,102,Malaria,55,2
2024-11-26,Ward-10,39.8,33.5,62.6,4.7,22.9,7.04,5.12,8.5,1.8,2.6666666666666687,102.4,63.54166666666666,60.0,55.37483333333333,60,Typhoid,69,9
